timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-10T08:48:08,RF,1b03c71a-aaea-40ab-9ead-72f05d1d027a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6159905419917777,1.8476394246094385e-06,2.9994607037880474e-06,42.5,0.0,3.0,7.264347420803258e-06,0.0,5.122728124964245e-07,7.776620233299683e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.4329,50.9363,16.0,machine,N,1.0
2025-07-10T08:48:09,DT,16e3ebb7-6ba1-4b81-ae3a-15d299709a4c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6171847079967847,1.8517271804961785e-06,3.0002803966196537e-06,42.5,0.0,3.0,7.280466431297505e-06,0.0,5.133589583298696e-07,7.793825389627375e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.4329,50.9363,16.0,machine,N,1.0
2025-07-10T08:51:24,LR,45dd3069-1735-4fad-833f-b8c900b87ec0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.961692166994908,2.885996693659444e-06,3.000956847426132e-06,42.5,0.0,3.0,1.1346596390942271e-05,0.0,8.004167016648959e-07,1.2147013092607167e-05,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.4329,50.9363,16.0,machine,N,1.0
2025-07-10T08:51:25,RF,b8b81788-aec8-4c65-8d1d-dc205fafa60e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6697047079942422,2.009401016606442e-06,3.0004283867505952e-06,42.5,0.0,3.0,7.900305320092433e-06,0.0,5.571612150015426e-07,8.457466535093976e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.4329,50.9363,16.0,machine,N,1.0
2025-07-10T08:51:26,DT,811f024b-158d-46ec-99d7-aeb76531bc29,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6538310000032652,1.9615809093725264e-06,3.0001344527297273e-06,42.5,0.0,3.0,7.712402195172925e-06,0.0,5.437919441707588e-07,8.256194139343683e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.4329,50.9363,16.0,machine,N,1.0
2025-07-10T16:17:35,LR,f2c989a6-1193-4d6c-bd5d-03e1e7224282,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.624816583003849,3.1902893181717444e-05,3.002677075174305e-06,42.5,0.0,3.0,0.0001254246669521,0.0,8.852985555834796e-06,0.0001342776525079,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:17:37,RF,61632923-6a85-4127-8192-445321a10dd6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1427997080027126,3.4298235556588334e-06,3.001246440334838e-06,42.5,0.0,3.0,1.3484670052134284e-05,0.0,9.512826041706528e-07,1.4435952656304937e-05,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:17:39,DT,1f00ac82-bc00-4da5-88cb-d5862b31be07,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6919588330056285,2.076164870250031e-06,3.0004167462273628e-06,42.5,0.0,3.0,8.162908097953429e-06,0.0,5.75564096676923e-07,8.738472194630353e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:21:21,LR,58b476d0-b57c-48df-8a22-2d5106c17414,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.933116666987189,1.177840486482431e-05,2.9946746720449304e-06,42.5,0.0,3.0,4.631082349919275e-05,0.0,3.26388267333338e-06,4.957470617252613e-05,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:21:24,RF,4dd6ec43-68f8-4f59-9e56-80ba8d662a19,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6907885000109673,2.07248906151018e-06,3.0001788702001788e-06,42.5,0.0,3.0,8.148344965360999e-06,0.0,5.746559375014234e-07,8.723000902862421e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:21:25,DT,f210f6ec-bceb-4ddc-8a8c-bc55c4dbaf1c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7328404159925412,2.1989467465646417e-06,3.0005806156125295e-06,42.5,0.0,3.0,8.645551178455612e-06,0.0,6.097036799959217e-07,9.255254858451534e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:24:57,LR,4e92200d-a7c9-4e8d-8bbe-a1ef6a354921,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7926179170026444,2.3780881690433367e-06,3.000295751623039e-06,42.5,0.0,3.0,9.349763404881946e-06,0.0,6.594885766632312e-07,1.0009251981545176e-05,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:24:59,RF,b15699f5-5198-40b2-8f16-0a352e9f6da9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6952166669943836,2.085608965363287e-06,2.999940974343954e-06,42.5,0.0,3.0,8.200038541619709e-06,0.0,5.781833683310348e-07,8.778221909950743e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:25:01,DT,53a38a10-33be-45df-b207-02b26f33d1a1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7642783750052331,2.292999968078191e-06,3.0002156845828466e-06,42.5,0.0,3.0,9.015304625770822e-06,0.0,6.358154516662277e-07,9.65112007743705e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:28:27,LR,8b9ae2e9-d409-4bdb-8a7b-2a0def39acd9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8328116669872543,2.498871125713872e-06,3.0005236775244596e-06,42.5,0.0,3.0,9.824598586065905e-06,0.0,6.93022708328499e-07,1.0517621294394403e-05,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:28:31,RF,a807201c-c97f-44e8-ad26-ae7ddcc87095,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6894872910052072,2.068610181352022e-06,3.0002150994490184e-06,42.5,0.0,3.0,8.133060206334145e-06,0.0,5.73614687503626e-07,8.706674893837772e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:28:32,DT,2859111a-464f-419e-944e-16e0eaee0b7b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7000552079989575,2.100272337802292e-06,3.0001524362710255e-06,42.5,0.0,3.0,8.257589645199914e-06,0.0,5.823496525044902e-07,8.839939297704405e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:32:06,LR,229c70c0-bfe0-4e9b-bb7a-4811cfc39b1f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8272290419990895,2.482027105164031e-06,3.0004109855306103e-06,42.5,0.0,3.0,9.75841959313281e-06,0.0,6.883060766752654e-07,1.0446725669808075e-05,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:32:08,RF,5da582e3-2a81-4ff0-8d18-58c61a2e6ff3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6968928330024937,2.090695011472358e-06,3.0000236944105245e-06,42.5,0.0,3.0,8.219954513970151e-06,0.0,5.796743050086661e-07,8.799628818978817e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
2025-07-10T16:32:09,DT,fd8d0f5c-b990-4fcd-9727-fea4b8188277,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7204544160049409,2.1614591457771035e-06,3.0001331073280285e-06,42.5,0.0,3.0,8.498262116063416e-06,0.0,5.992093400103234e-07,9.09747145607374e-06,United Kingdom,GBR,england,,,macOS-15.5-arm64-arm-64bit-Mach-O,3.13.5,3.0.2,10,Apple M4,,,-1.3688,50.9357,16.0,machine,N,1.0
