timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-02T17:15:38,optimised_feature_selection,e5ce988b-a5ba-4f5d-a52a-73df6b509455,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.949943165993318,7.951728998156684e-05,3.464814244045435e-06,42.5,0.0,10.0,0.0002709355899545901,0.0,6.374863356403592e-05,0.00033468422351862605,United Kingdom,GBR,,,,macOS-15.5-x86_64-i386-64bit,3.12.3,3.0.2,10,Apple M4,,,,,16.0,machine,N,1.0
