timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-02T15:00:03,naive_feature_selection,6b6eff21-ceb1-4897-bae2-4919390d462a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.54091454204172,9.194193990985616e-05,3.464158695971722e-06,42.5,0.0,10.0,0.0003132807104176,0.0,7.369823183075317e-05,0.0003869789422484,United Kingdom,GBR,england,,,macOS-15.5-x86_64-i386-64bit,3.12.3,3.0.2,10,Apple M4,,,-1.388,50.9142,16.0,machine,N,1.0
2025-06-02T15:24:05,naive_feature_selection,56cf7bc1-05d2-4f3f-b504-c4fa9cf98c40,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.7791556250304,0.0001993465426315,6.926768291221115e-06,42.5,0.0,10.0,0.0003397450973609,0.0,7.993183449499256e-05,0.0004196769318559,,UK,,,,macOS-15.5-x86_64-i386-64bit,3.12.3,3.0.2,10,Apple M4,,,,,16.0,machine,N,1.0
2025-06-02T15:45:01,naive_feature_selection,92c71fe6-476e-407d-addb-4a2b9437d181,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.438489333027974,9.85343600960837e-05,3.4648239905502854e-06,42.5,0.0,10.0,0.0003357312493414,0.0,7.89948537024126e-05,0.0004147261030438,United Kingdom,GBR,,,,macOS-15.5-x86_64-i386-64bit,3.12.3,3.0.2,10,Apple M4,,,,,16.0,machine,N,1.0
2025-06-02T17:02:22,naive_feature_selection,261345ee-b35e-45b2-93e2-197edcdaa4c2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,29.017750040977266,0.0001005415327962,3.4648286877609687e-06,42.5,0.0,10.0,0.0003425699941834,0.0,8.060419652514004e-05,0.0004231741907085,United Kingdom,GBR,,,,macOS-15.5-x86_64-i386-64bit,3.12.3,3.0.2,10,Apple M4,,,,,16.0,machine,N,1.0
2025-06-02T17:08:33,naive_feature_selection,9710391c-1530-4522-888a-acdd9c565580,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,30.22605649998877,0.0001047279560308,3.464823670627381e-06,42.5,0.0,10.0,0.0003568343956088,0.0,8.396023726931567e-05,0.0004407946328781,United Kingdom,GBR,,,,macOS-15.5-x86_64-i386-64bit,3.12.3,3.0.2,10,Apple M4,,,,,16.0,machine,N,1.0
2025-06-02T17:13:46,naive_feature_selection,239b5f13-8f45-46fb-ae80-196f037890d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.789875417016447,7.549793013127472e-05,3.4648169705603663e-06,42.5,0.0,10.0,0.0002572405808164,0.0,6.0526361808297226e-05,0.0003177669426247,United Kingdom,GBR,,,,macOS-15.5-x86_64-i386-64bit,3.12.3,3.0.2,10,Apple M4,,,,,16.0,machine,N,1.0
2025-06-02T17:17:24,naive_feature_selection,669c732f-99e2-4cb4-9710-df0ce75b0f86,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.61002187500708,9.912883202138774e-05,3.4648289489070243e-06,42.5,0.0,10.0,0.0003377565745413,0.0,7.947163055812577e-05,0.0004172282050995,United Kingdom,GBR,,,,macOS-15.5-x86_64-i386-64bit,3.12.3,3.0.2,10,Apple M4,,,,,16.0,machine,N,1.0
2025-06-02T17:18:41,naive_feature_selection,d3d9d9ef-4308-4d97-b5c8-0266f790b92a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.419781625038013,9.846967541882556e-05,3.4648287139572223e-06,42.5,0.0,10.0,0.00033551067434269097,0.0,7.894317418912479e-05,0.00041445384853181573,United Kingdom,GBR,,,,macOS-15.5-x86_64-i386-64bit,3.12.3,3.0.2,10,Apple M4,,,,,16.0,machine,N,1.0
